sep=;
# Datei;"Log_20251203_230546.csv"
# Kunde;""
# Objekt;""
# Messstelle;""
# Verglasungsart;"2-fach"
# Notizen;""
# Startzeit;"2025-12-03 23:05:48"
# Messintervall [s];1

Zeit [s];T_si [°C];T_se [°C];q_si [W/m²];q_se [W/m²];q_mittel [W/m²];Lux [lx];U [W/m²K];q_true [W/m²]
414;18,85;18,90;-0,2;-0,3;-0,3; 0;2,72;
415;18,84;18,90;-0,2;-0,3;-0,2; 0;2,42;
416;18,85;18,90;-0,2;-0,3;-0,2; 0;2,50;
417;18,84;18,90;-0,2;-0,3;-0,2; 0;2,42;
418;18,84;18,90;-0,2;-0,3;-0,2; 0;2,37;
419;18,84;18,90;-0,2;-0,3;-0,2; 0;2,39;
420;18,84;18,90;-0,2;-0,3;-0,2; 0;2,37;
421;18,84;18,90;-0,2;-0,3;-0,2; 0;2,29;
422;18,84;18,91;-0,2;-0,3;-0,2; 0;2,18;
423;18,84;18,91;-0,2;-0,3;-0,2; 0;2,11;
424;18,84;18,90;-0,2;-0,3;-0,2; 0;2,31;
425;18,85;18,90;-0,2;-0,3;-0,2; 0;2,46;
426;18,85;18,90;-0,2;-0,3;-0,2; 0;2,56;
427;18,85;18,89;-0,2;-0,3;-0,2; 0;2,82;
429;18,85;18,89;-0,1;-0,3;-0,2; 0;2,68;
429;18,85;18,90;-0,1;-0,3;-0,2; 0;2,69;
430;18,86;18,89;-0,1;-0,3;-0,2; 0;3,03;
431;18,86;18,89;-0,1;-0,3;-0,2; 0;3,15;
432;18,86;18,89;-0,1;-0,3;-0,2; 0;3,21;
434;18,86;18,90;-0,1;-0,3;-0,2; 0;3,12;
434;18,87;18,89;-0,1;-0,3;-0,2; 0;3,39;
435;18,87;18,89;-0,1;-0,3;-0,2; 0;3,63;
436;18,87;18,90;-0,1;-0,3;-0,2; 0;3,20;
437;18,87;18,90;-0,1;-0,3;-0,2; 0;2,97;
438;18,86;18,90;-0,1;-0,3;-0,2; 0;2,73;
439;18,86;18,90;-0,1;-0,3;-0,2; 0;3,09;
440;18,87;18,90;-0,1;-0,3;-0,2; 0;3,23;
441;18,87;18,89;-0,1;-0,3;-0,2; 0;3,61;
442;18,86;18,90;-0,1;-0,3;-0,2; 0;3,03;
443;18,87;18,90;-0,1;-0,3;-0,2; 0;3,00;
444;18,86;18,90;-0,1;-0,3;-0,2; 0;2,97;
445;18,86;18,89;-0,1;-0,3;-0,2; 0;2,95;
446;18,87;18,89;-0,1;-0,3;-0,2; 0;3,68;
447;18,87;18,89;-0,1;-0,3;-0,2; 0;3,91;
449;18,87;18,89;-0,1;-0,3;-0,2; 0;3,26;
449;18,88;18,90;-0,1;-0,3;-0,2; 0;3,51;
450;18,88;18,90;-0,1;-0,3;-0,2; 0;3,34;
451;18,87;18,90;-0,0;-0,3;-0,2; 0;3,55;
452;18,88;18,90;-0,0;-0,3;-0,2; 0;3,63;
453;18,88;18,89;-0,1;-0,3;-0,2; 0;3,85;
454;18,88;18,89;-0,1;-0,3;-0,2; 0;3,79;
456;18,87;18,89;-0,1;-0,3;-0,2; 0;3,84;
456;18,86;18,89;-0,1;-0,3;-0,2; 0;3,30;
457;18,86;18,89;-0,1;-0,3;-0,2; 0;3,36;
458;18,86;18,90;-0,1;-0,3;-0,2; 0;3,03;
459;18,87;18,89;-0,1;-0,3;-0,2; 0;3,50;
460;18,87;18,89;-0,1;-0,3;-0,2; 0;3,50;
461;18,87;18,89;-0,1;-0,3;-0,2; 0;3,83;
462;18,86;18,89;-0,1;-0,3;-0,2; 0;3,24;
463;18,87;18,90;-0,1;-0,3;-0,2; 0;3,19;
465;18,87;18,90;-0,1;-0,3;-0,2; 0;3,48;
465;18,86;18,89;-0,1;-0,3;-0,2; 0;3,38;
466;18,86;18,89;-0,1;-0,3;-0,2; 0;3,33;
467;18,85;18,89;-0,2;-0,3;-0,2; 0;3,15;
468;18,85;18,89;-0,2;-0,3;-0,2; 0;2,97;
469;18,85;18,89;-0,2;-0,3;-0,2; 0;3,11;
470;18,85;18,89;-0,2;-0,3;-0,2; 0;2,98;
471;18,86;18,89;-0,2;-0,3;-0,2; 0;3,19;
472;18,85;18,89;-0,2;-0,3;-0,2; 0;3,33;
473;18,85;18,88;-0,2;-0,3;-0,2; 0;3,30;
474;18,86;18,88;-0,2;-0,3;-0,2; 0;3,75;
475;18,86;18,88;-0,2;-0,3;-0,2; 0;3,66;
476;18,86;18,89;-0,1;-0,3;-0,2; 0;3,50;
477;18,86;18,88;-0,1;-0,3;-0,2; 0;3,80;
478;18,86;18,89;-0,2;-0,3;-0,2; 0;3,47;
479;18,86;18,89;-0,2;-0,3;-0,2; 0;3,34;
481;18,86;18,89;-0,2;-0,3;-0,2; 0;3,28;
481;18,87;18,89;-0,2;-0,3;-0,2; 0;3,74;
482;18,87;18,88;-0,2;-0,3;-0,2; 0;4,05;
483;18,87;18,88;-0,2;-0,3;-0,2; 0;4,46;
484;18,87;18,89;-0,2;-0,3;-0,2; 0;4,11;
485;18,87;18,89;-0,2;-0,3;-0,2; 0;4,27;
486;18,86;18,89;-0,2;-0,3;-0,2; 0;3,74;
488;18,86;18,88;-0,2;-0,3;-0,2; 0;3,60;
488;18,86;18,88;-0,2;-0,3;-0,2; 0;4,05;
489;18,86;18,88;-0,2;-0,3;-0,2; 0;3,64;
490;18,85;18,88;-0,2;-0,3;-0,2; 0;3,63;
491;18,85;18,88;-0,2;-0,3;-0,2; 0;3,52;
492;18,86;18,88;-0,2;-0,3;-0,2; 0;3,96;
493;18,86;18,88;-0,2;-0,3;-0,2; 0;4,36;
494;18,86;18,88;-0,2;-0,3;-0,2; 0;4,41;
496;18,87;18,89;-0,1;-0,3;-0,2; 0;4,11;
496;18,88;18,89;-0,1;-0,3;-0,2; 0;4,46;
497;18,88;18,89;-0,1;-0,3;-0,2; 0;4,69;
498;18,87;18,88;-0,1;-0,3;-0,2; 0;4,41;
499;18,87;18,89;-0,1;-0,4;-0,2; 0;4,20;
500;18,87;18,88;-0,1;-0,4;-0,2; 0;4,57;
501;18,87;18,89;-0,1;-0,4;-0,2; 0;4,18;
502;18,87;18,89;-0,1;-0,4;-0,2; 0;3,81;
504;18,86;18,89;-0,2;-0,3;-0,3; 0;3,80;
504;18,87;18,89;-0,2;-0,3;-0,3; 0;3,80;
505;18,87;18,89;-0,2;-0,3;-0,3; 0;3,66;
506;18,86;18,89;-0,2;-0,3;-0,3; 0;3,58;
507;18,86;18,89;-0,2;-0,3;-0,3; 0;3,85;
508;18,86;18,88;-0,2;-0,3;-0,3; 0;4,20;
509;18,87;18,89;-0,2;-0,3;-0,3; 0;4,06;
510;18,86;18,88;-0,2;-0,3;-0,3; 0;4,20;
511;18,86;18,88;-0,2;-0,3;-0,3; 0;4,45;
512;18,87;18,88;-0,2;-0,3;-0,3; 0;4,80;
513;18,86;18,88;-0,2;-0,3;-0,3; 0;4,52;
514;18,87;18,88;-0,2;-0,3;-0,3; 0;4,84;
515;18,86;18,88;-0,2;-0,3;-0,3; 0;4,30;
516;18,87;18,88;-0,2;-0,3;-0,3; 0;4,54;
517;18,87;18,88;-0,2;-0,3;-0,3; 0;4,97;
518;18,87;18,88;-0,2;-0,3;-0,3; 0;5,21;
519;18,86;18,88;-0,2;-0,3;-0,3; 0;4,14;
520;18,85;18,88;-0,2;-0,3;-0,3; 0;3,93;
521;18,86;18,88;-0,2;-0,4;-0,3; 0;3,98;
522;18,86;18,89;-0,2;-0,4;-0,3; 0;4,12;
523;18,86;18,89;-0,2;-0,4;-0,3; 0;3,85;
525;18,86;18,90;-0,2;-0,3;-0,3; 0;3,19;
525;18,85;18,89;-0,2;-0,3;-0,3; 0;3,14;
526;18,85;18,90;-0,2;-0,3;-0,3; 0;2,97;
527;18,85;18,89;-0,2;-0,3;-0,3; 0;3,06;
528;18,84;18,89;-0,2;-0,3;-0,3; 0;3,06;
529;18,85;18,89;-0,2;-0,3;-0,3; 0;3,29;
530;18,84;18,88;-0,2;-0,3;-0,3; 0;3,06;
531;18,84;18,88;-0,2;-0,3;-0,3; 0;3,29;
532;18,84;18,88;-0,2;-0,3;-0,3; 0;3,31;
533;18,84;18,87;-0,2;-0,3;-0,3; 0;3,52;
534;18,84;18,87;-0,2;-0,3;-0,3; 0;3,53;
535;18,84;18,87;-0,2;-0,3;-0,3; 0;3,35;
536;18,84;18,87;-0,2;-0,3;-0,3; 0;3,35;
537;18,83;18,87;-0,2;-0,3;-0,3; 0;3,08;
538;18,82;18,87;-0,2;-0,3;-0,3; 0;2,83;
539;18,82;18,87;-0,2;-0,3;-0,3; 0;2,60;
541;18,81;18,87;-0,2;-0,3;-0,3; 0;2,47;
541;18,81;18,87;-0,2;-0,3;-0,2; 0;2,39;
542;18,81;18,87;-0,2;-0,3;-0,2; 0;2,35;
543;18,81;18,87;-0,2;-0,3;-0,2; 0;2,47;
544;18,81;18,87;-0,2;-0,3;-0,3; 0;2,51;
546;18,81;18,87;-0,2;-0,3;-0,3; 0;2,58;
546;18,82;18,87;-0,2;-0,3;-0,3; 0;2,56;
547;18,81;18,87;-0,2;-0,3;-0,3; 0;2,48;
548;18,81;18,87;-0,2;-0,3;-0,3; 0;2,41;
549;18,81;18,87;-0,3;-0,3;-0,3; 0;2,45;
550;18,80;18,87;-0,3;-0,3;-0,3; 0;2,35;
551;18,80;18,87;-0,3;-0,3;-0,3; 0;2,33;
552;18,80;18,87;-0,2;-0,3;-0,3; 0;2,32;
553;18,80;18,87;-0,2;-0,3;-0,3; 0;2,32;
554;18,80;18,87;-0,2;-0,3;-0,3; 0;2,45;
555;18,81;18,87;-0,2;-0,3;-0,3; 0;2,55;
557;18,81;18,87;-0,2;-0,3;-0,2; 0;2,51;
557;18,82;18,87;-0,2;-0,3;-0,2; 0;2,65;
558;18,83;18,87;-0,2;-0,3;-0,2; 0;3,11;
559;18,84;18,87;-0,2;-0,3;-0,2; 0;3,21;
560;18,83;18,87;-0,2;-0,3;-0,2; 0;2,91;
562;18,83;18,86;-0,2;-0,3;-0,2; 0;2,96;
562;18,82;18,87;-0,2;-0,3;-0,2; 0;2,75;
563;18,82;18,87;-0,2;-0,3;-0,2; 0;2,74;
564;18,83;18,86;-0,2;-0,3;-0,2; 0;3,00;
565;18,82;18,87;-0,2;-0,3;-0,2; 0;2,72;
566;18,82;18,86;-0,2;-0,3;-0,2; 0;3,00;
567;18,83;18,87;-0,2;-0,3;-0,2; 0;3,04;
568;18,83;18,86;-0,2;-0,3;-0,2; 0;3,34;
569;18,83;18,87;-0,1;-0,3;-0,2; 0;3,27;
570;18,84;18,87;-0,2;-0,3;-0,2; 0;3,26;
571;18,84;18,87;-0,2;-0,3;-0,2; 0;3,26;
573;18,83;18,87;-0,2;-0,3;-0,2; 0;3,13;
573;18,83;18,86;-0,2;-0,3;-0,2; 0;3,28;
574;18,83;18,86;-0,2;-0,3;-0,2; 0;3,27;
575;18,83;18,86;-0,2;-0,3;-0,2; 0;3,43;
576;18,83;18,86;-0,2;-0,3;-0,2; 0;3,19;
578;18,82;18,86;-0,2;-0,3;-0,2; 0;2,94;
578;18,82;18,86;-0,2;-0,3;-0,2; 0;2,76;
579;18,81;18,86;-0,2;-0,3;-0,2; 0;2,89;
580;18,82;18,86;-0,2;-0,3;-0,2; 0;2,98;
581;18,81;18,86;-0,2;-0,3;-0,2; 0;2,70;
582;18,81;18,86;-0,2;-0,3;-0,2; 0;2,57;
583;18,81;18,86;-0,2;-0,3;-0,2; 0;2,52;
584;18,81;18,87;-0,2;-0,3;-0,2; 0;2,38;
585;18,81;18,86;-0,1;-0,3;-0,2; 0;2,40;
586;18,81;18,86;-0,1;-0,3;-0,2; 0;2,68;
587;18,81;18,86;-0,1;-0,3;-0,2; 0;2,61;
589;18,82;18,87;-0,1;-0,3;-0,2; 0;2,76;
589;18,82;18,87;-0,1;-0,3;-0,2; 0;2,64;
590;18,82;18,86;-0,1;-0,3;-0,2; 0;2,87;
591;18,82;18,86;-0,1;-0,3;-0,2; 0;3,07;
592;18,83;18,86;-0,1;-0,3;-0,2; 0;3,22;
594;18,82;18,86;-0,2;-0,3;-0,2; 0;2,77;
594;18,81;18,86;-0,2;-0,3;-0,2; 0;2,85;
595;18,82;18,86;-0,2;-0,3;-0,3; 0;2,99;
596;18,81;18,86;-0,2;-0,3;-0,3; 0;2,66;
597;18,82;18,86;-0,2;-0,3;-0,3; 0;3,04;
598;18,82;18,86;-0,2;-0,3;-0,3; 0;2,94;
599;18,82;18,86;-0,2;-0,3;-0,3; 0;3,33;
600;18,83;18,86;-0,2;-0,3;-0,3; 0;3,32;
601;18,83;18,86;-0,2;-0,3;-0,3; 0;3,60;
602;18,83;18,86;-0,2;-0,3;-0,3; 0;3,51;
603;18,84;18,86;-0,2;-0,3;-0,3; 0;3,76;
605;18,84;18,86;-0,2;-0,3;-0,3; 0;4,14;
605;18,84;18,86;-0,2;-0,3;-0,3; 0;4,03;
606;18,84;18,86;-0,2;-0,3;-0,3; 0;4,17;
607;18,84;18,86;-0,2;-0,3;-0,3; 0;4,44;
608;18,84;18,86;-0,2;-0,3;-0,2; 0;4,21;
610;18,85;18,86;-0,1;-0,3;-0,2; 0;4,83;
610;18,85;18,86;-0,1;-0,4;-0,2; 0;4,22;
611;18,86;18,86;-0,1;-0,4;-0,2; 0;5,38;
612;18,86;18,86;-0,1;-0,4;-0,2; 0;5,27;
613;18,87;18,87;-0,1;-0,4;-0,2; 0;5,45;
614;18,87;18,86;-0,1;-0,4;-0,2; 0;4,91;
615;18,87;18,87;-0,1;-0,4;-0,2; 0;5,15;
616;18,87;18,87;-0,1;-0,4;-0,2; 0;5,33;
617;18,88;18,87;-0,0;-0,4;-0,2; 0;5,23;
618;18,87;18,87;-0,0;-0,4;-0,2; 0;5,36;
619;18,88;18,87;-0,0;-0,4;-0,2; 0;4,92;
620;18,88;18,87;-0,0;-0,4;-0,2; 0;5,16;
621;18,88;18,87;-0,0;-0,4;-0,2; 0;4,64;
622;18,88;18,88;-0,0;-0,4;-0,2; 0;5,83;
623;18,88;18,88;-0,0;-0,4;-0,2; 0;5,00;
624;18,89;18,88;-0,0;-0,4;-0,2; 0;4,56;
625;18,88;18,87;-0,0;-0,4;-0,2; 0;4,86;
626;18,88;18,87;-0,0;-0,4;-0,2; 0;5,02;
627;18,88;18,87;0,0;-0,4;-0,2; 0;4,81;
628;18,88;18,87;0,0;-0,4;-0,2; 0;3,85;
629;18,89;18,87;0,0;-0,4;-0,2; 0;3,94;
630;18,89;18,87;0,0;-0,4;-0,2; 0;3,83;
631;18,89;18,87;0,0;-0,4;-0,2; 0;4,03;
632;18,88;18,87;-0,0;-0,4;-0,2; 0;4,45;
633;18,89;18,87;-0,0;-0,4;-0,2; 0;4,14;
634;18,88;18,87;-0,0;-0,4;-0,2; 0;4,23;
635;18,88;18,86;-0,1;-0,4;-0,2; 0;3,96;
637;18,87;18,86;-0,1;-0,4;-0,2; 0;4,32;
637;18,86;18,86;-0,1;-0,4;-0,2; 0;4,97;
638;18,86;18,86;-0,1;-0,3;-0,2; 0;5,35;
639;18,86;18,86;-0,1;-0,3;-0,2; 0;5,62;
640;18,85;18,86;-0,1;-0,3;-0,2; 0;5,37;
642;18,86;18,85;-0,2;-0,3;-0,2; 0;5,12;
642;18,85;18,85;-0,2;-0,3;-0,2; 0;5,33;
643;18,85;18,85;-0,2;-0,3;-0,3; 0;5,48;
644;18,85;18,85;-0,2;-0,3;-0,3; 0;5,33;
645;18,84;18,85;-0,2;-0,3;-0,3; 0;4,86;
646;18,84;18,86;-0,2;-0,3;-0,3; 0;4,19;
647;18,84;18,86;-0,2;-0,3;-0,3; 0;4,10;
648;18,83;18,86;-0,2;-0,3;-0,3; 0;3,55;
649;18,82;18,86;-0,2;-0,3;-0,3; 0;3,24;
650;18,82;18,86;-0,2;-0,3;-0,3; 0;2,95;
651;18,82;18,86;-0,2;-0,3;-0,3; 0;3,18;
653;18,82;18,86;-0,2;-0,3;-0,3; 0;3,12;
653;18,82;18,85;-0,2;-0,3;-0,3; 0;3,93;
654;18,83;18,85;-0,2;-0,3;-0,2; 0;3,85;
655;18,83;18,85;-0,2;-0,3;-0,2; 0;3,61;
656;18,83;18,85;-0,2;-0,3;-0,2; 0;4,02;
658;18,83;18,85;-0,2;-0,3;-0,2; 0;4,38;
658;18,84;18,84;-0,2;-0,3;-0,2; 0;4,71;
659;18,83;18,84;-0,2;-0,3;-0,2; 0;5,00;
660;18,83;18,84;-0,2;-0,3;-0,2; 0;5,30;
661;18,83;18,84;-0,2;-0,3;-0,2; 0;4,74;
662;18,83;18,84;-0,2;-0,3;-0,2; 0;4,73;
663;18,83;18,84;-0,2;-0,3;-0,3; 0;4,21;
664;18,82;18,84;-0,2;-0,3;-0,3; 0;3,92;
665;18,82;18,84;-0,2;-0,3;-0,3; 0;3,73;
666;18,81;18,85;-0,2;-0,3;-0,3; 0;3,32;
667;18,81;18,84;-0,2;-0,3;-0,3; 0;3,34;
669;18,81;18,84;-0,3;-0,3;-0,3; 0;3,51;
669;18,82;18,84;-0,2;-0,3;-0,3; 0;3,96;
670;18,83;18,85;-0,2;-0,3;-0,3; 0;3,97;
671;18,82;18,84;-0,2;-0,3;-0,3; 0;4,08;
672;18,83;18,84;-0,2;-0,3;-0,3; 0;4,44;
674;18,83;18,84;-0,2;-0,3;-0,3; 0;4,76;
674;18,83;18,84;-0,2;-0,3;-0,3; 0;5,03;
675;18,84;18,83;-0,2;-0,3;-0,2; 0;5,77;
676;18,83;18,84;-0,2;-0,3;-0,2; 0;4,60;
677;18,83;18,84;-0,2;-0,3;-0,2; 0;4,91;
678;18,83;18,84;-0,2;-0,3;-0,2; 0;4,56;
679;18,83;18,84;-0,2;-0,3;-0,2; 0;4,88;
680;18,83;18,84;-0,2;-0,3;-0,2; 0;4,55;
681;18,82;18,84;-0,2;-0,3;-0,2; 0;3,95;
682;18,82;18,84;-0,2;-0,3;-0,2; 0;3,52;
683;18,81;18,85;-0,2;-0,3;-0,2; 0;3,15;
685;18,80;18,85;-0,2;-0,3;-0,3; 0;2,86;
685;18,79;18,84;-0,2;-0,3;-0,3; 0;2,66;
686;18,80;18,84;-0,2;-0,3;-0,3; 0;2,82;
687;18,80;18,84;-0,2;-0,3;-0,3; 0;2,85;
688;18,80;18,84;-0,2;-0,3;-0,2; 0;2,85;
690;18,79;18,84;-0,2;-0,3;-0,2; 0;2,75;
690;18,80;18,84;-0,2;-0,3;-0,2; 0;2,85;
691;18,80;18,84;-0,2;-0,3;-0,2; 0;3,05;
692;18,81;18,83;-0,2;-0,3;-0,2; 0;3,49;
693;18,81;18,85;-0,2;-0,3;-0,2; 0;2,95;
694;18,81;18,85;-0,2;-0,3;-0,2; 0;2,89;
695;18,81;18,84;-0,2;-0,3;-0,2; 0;3,23;
696;18,80;18,85;-0,2;-0,3;-0,2; 0;2,83;
697;18,81;18,85;-0,2;-0,3;-0,2; 0;2,94;
698;18,81;18,84;-0,2;-0,3;-0,2; 0;3,14;
699;18,81;18,84;-0,2;-0,3;-0,2; 0;3,15;
701;18,80;18,84;-0,2;-0,3;-0,2; 0;2,92;
701;18,80;18,85;-0,2;-0,3;-0,2; 0;2,78;
702;18,80;18,85;-0,2;-0,3;-0,2; 0;2,59;
703;18,80;18,85;-0,2;-0,3;-0,2; 0;2,86;
704;18,80;18,84;-0,2;-0,3;-0,2; 0;2,93;
705;18,80;18,84;-0,2;-0,3;-0,2; 0;2,99;
707;18,80;18,85;-0,2;-0,3;-0,2; 0;2,78;
707;18,81;18,84;-0,2;-0,3;-0,2; 0;3,14;
708;18,81;18,84;-0,2;-0,3;-0,2; 0;3,16;
709;18,80;18,83;-0,2;-0,3;-0,2; 0;3,17;
710;18,80;18,83;-0,2;-0,3;-0,2; 0;3,04;
711;18,79;18,84;-0,2;-0,3;-0,2; 0;2,75;
712;18,79;18,84;-0,2;-0,3;-0,2; 0;2,80;
713;18,79;18,84;-0,2;-0,3;-0,3; 0;2,78;
714;18,80;18,84;-0,2;-0,3;-0,3; 0;2,85;
716;18,79;18,85;-0,2;-0,3;-0,3; 0;2,46;
717;18,78;18,85;-0,2;-0,3;-0,3; 0;2,37;
717;18,79;18,85;-0,2;-0,3;-0,3; 0;2,53;
718;18,79;18,85;-0,2;-0,3;-0,3; 0;2,51;
719;18,78;18,84;-0,2;-0,3;-0,3; 0;2,47;
720;18,78;18,84;-0,2;-0,3;-0,3; 0;2,60;
721;18,77;18,84;-0,2;-0,3;-0,3; 0;2,42;
722;18,77;18,83;-0,2;-0,3;-0,3; 0;2,57;
723;18,78;18,83;-0,2;-0,3;-0,3; 0;2,66;
724;18,78;18,83;-0,2;-0,3;-0,3; 0;2,74;
725;18,77;18,83;-0,2;-0,3;-0,3; 0;2,61;
726;18,78;18,84;-0,2;-0,3;-0,3; 0;2,58;
727;18,78;18,84;-0,2;-0,3;-0,3; 0;2,62;
728;18,79;18,84;-0,2;-0,3;-0,3; 0;2,89;
729;18,80;18,84;-0,2;-0,3;-0,3; 0;3,13;
731;18,80;18,84;-0,2;-0,3;-0,3; 0;3,20;
731;18,80;18,84;-0,2;-0,3;-0,3; 0;3,25;
733;18,81;18,83;-0,2;-0,3;-0,3; 0;3,72;
733;18,81;18,84;-0,2;-0,3;-0,3; 0;3,43;
734;18,81;18,84;-0,2;-0,3;-0,3; 0;3,37;
735;18,81;18,84;-0,2;-0,3;-0,3; 0;3,48;
736;18,81;0,00;-0,2;-0,3;-0,3; 0;0,00;
738;18,81;18,90;-0,2;-0,3;-0,3; 0;1,86;
738;18,80;18,89;-0,2;-0,3;-0,3; 0;1,86;
